,ID,CommitteeSessionID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate,KnessetNum,protocol_extension,parsed_filename,filesize,crc32c,error,i,date
178,72488.0,100017.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71485.doc,2010-06-02 20:34:01,16.0,.doc,files/1/0/100017.csv,512.0,GxXXvA==,,178.0,2005-12-15 00:00:00
179,72498.0,102276.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71486.doc,2010-06-02 20:34:02,16.0,.doc,files/1/0/102276.csv,3517.0,euaWog==,,179.0,2005-12-15 00:00:00
180,72499.0,102295.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71487.doc,2010-06-02 20:34:02,16.0,.doc,files/1/0/102295.csv,86174.0,bU+DeA==,,180.0,2005-12-15 00:00:00
181,72500.0,102573.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71488.doc,2010-06-02 20:34:02,16.0,.doc,files/1/0/102573.csv,61454.0,pL+EZw==,,181.0,2005-12-15 00:00:00
182,72501.0,102594.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71489.doc,2010-06-02 20:34:02,16.0,.doc,files/1/0/102594.csv,52621.0,kZ0BfA==,,182.0,2005-12-29 00:00:00
183,72502.0,102798.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71490.doc,2010-06-02 20:34:03,16.0,.doc,files/1/0/102798.csv,65970.0,TGOqwQ==,,183.0,2005-12-15 00:00:00
184,72504.0,103192.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71491.doc,2010-06-02 20:34:03,16.0,.doc,files/1/0/103192.csv,94701.0,rGN2og==,,184.0,2005-12-15 00:00:00
185,72535.0,110872.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71492.doc,2010-06-02 20:34:05,16.0,.doc,files/1/1/110872.csv,61114.0,CMAIdw==,,185.0,2005-12-15 00:00:00
186,72537.0,111932.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71493.doc,2010-06-02 20:34:05,16.0,.doc,files/1/1/111932.csv,170419.0,mkv1CA==,,186.0,2005-12-15 00:00:00
187,72539.0,112412.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71494.doc,2010-06-02 20:34:05,16.0,.doc,files/1/1/112412.csv,61114.0,CMAIdw==,,187.0,2005-12-13 00:00:00
188,72567.0,117092.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71495.doc,2010-06-02 20:34:07,16.0,.doc,files/1/1/117092.csv,81751.0,rkhYsQ==,,188.0,2005-12-19 00:00:00
189,72568.0,117093.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71496.doc,2010-06-02 20:34:07,16.0,.doc,files/1/1/117093.csv,58524.0,Xay3iA==,,189.0,2005-12-19 00:00:00
190,72592.0,118232.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71497.doc,2010-06-02 20:34:08,16.0,.doc,files/1/1/118232.csv,129602.0,6Zrh/g==,,190.0,2005-12-15 00:00:00
191,72593.0,118233.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71498.doc,2010-06-02 20:34:08,16.0,.doc,files/1/1/118233.csv,15960.0,gwM65A==,,191.0,2005-12-29 00:00:00
192,72597.0,118354.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71499.doc,2010-06-02 20:34:09,16.0,.doc,files/1/1/118354.csv,67347.0,9wzw9Q==,,192.0,2005-12-27 00:00:00
193,72598.0,118358.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71500.doc,2010-06-02 20:34:09,16.0,.doc,files/1/1/118358.csv,92069.0,ICJs5w==,,193.0,2005-12-19 00:00:00
194,72599.0,118392.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71501.doc,2010-06-02 20:34:09,16.0,.doc,files/1/1/118392.csv,133466.0,0aCeHg==,,194.0,2005-12-15 00:00:00
195,72603.0,118632.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71502.doc,2010-06-02 20:34:09,16.0,.doc,files/1/1/118632.csv,2452.0,fE59wQ==,,195.0,2006-01-09 00:00:00
196,72610.0,119318.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71503.doc,2010-06-02 20:34:10,16.0,.doc,files/1/1/119318.csv,4527.0,MyFIxg==,,196.0,2006-01-11 00:00:00
197,72611.0,119336.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71504.doc,2010-06-02 20:34:10,16.0,.doc,files/1/1/119336.csv,27295.0,3WkJXA==,,197.0,2005-12-29 00:00:00
198,72612.0,119337.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71505.doc,2010-06-02 20:34:10,16.0,.doc,files/1/1/119337.csv,9165.0,43uz9w==,,198.0,2005-12-29 00:00:00
199,72613.0,119338.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71506.doc,2010-06-02 20:34:10,16.0,.doc,files/1/1/119338.csv,3090.0,1ljDvg==,,199.0,2006-01-30 00:00:00
200,72614.0,119339.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71507.doc,2010-06-02 20:34:10,16.0,.doc,files/1/1/119339.csv,18092.0,sNeFPQ==,,200.0,2006-01-02 00:00:00
201,72615.0,119340.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71508.doc,2010-06-02 20:34:11,16.0,.doc,files/1/1/119340.csv,22979.0,oojLoQ==,,201.0,2006-01-02 00:00:00
202,72618.0,119373.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71509.doc,2010-06-02 20:34:11,16.0,.doc,files/1/1/119373.csv,115375.0,rDa82g==,,202.0,2006-01-02 00:00:00
203,72622.0,119472.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71510.doc,2010-06-02 20:34:11,16.0,.doc,files/1/1/119472.csv,144184.0,tTr8iw==,,203.0,2006-01-09 00:00:00
204,72628.0,119542.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71511.doc,2010-06-02 20:34:12,16.0,.doc,files/1/1/119542.csv,59790.0,B/aVkw==,,204.0,2006-01-09 00:00:00
205,72629.0,119543.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71512.doc,2010-06-02 20:34:12,16.0,.doc,files/1/1/119543.csv,84068.0,jm2FYw==,,205.0,2006-01-09 00:00:00
206,72630.0,119544.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71513.doc,2010-06-02 20:34:12,16.0,.doc,files/1/1/119544.csv,109933.0,FGkBcg==,,206.0,2005-12-15 00:00:00
207,72631.0,119612.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71514.doc,2010-06-02 20:34:12,16.0,.doc,files/1/1/119612.csv,13579.0,iIimVg==,,207.0,2005-12-29 00:00:00
208,72632.0,119613.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71515.doc,2010-06-02 20:34:12,16.0,.doc,files/1/1/119613.csv,2812.0,+hGPhg==,,208.0,2006-01-16 00:00:00
209,72633.0,119615.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71516.doc,2010-06-02 20:34:12,16.0,.doc,files/1/1/119615.csv,5932.0,0G18ow==,,209.0,2006-01-16 00:00:00
210,72634.0,119632.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71517.doc,2010-06-02 20:34:13,16.0,.doc,files/1/1/119632.csv,2325.0,IxncGQ==,,210.0,2006-01-16 00:00:00
211,72636.0,119673.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71518.doc,2010-06-02 20:34:13,16.0,.doc,files/1/1/119673.csv,11314.0,qMS/Uw==,,211.0,2006-01-16 00:00:00
212,72637.0,119674.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71519.doc,2010-06-02 20:34:13,16.0,.doc,files/1/1/119674.csv,3207.0,3fvwjw==,,212.0,2006-01-16 00:00:00
213,72647.0,120113.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71520.doc,2010-06-02 20:34:14,16.0,.doc,files/1/2/120113.csv,43592.0,Z/mXWg==,,213.0,2006-01-16 00:00:00
214,72648.0,120114.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71521.doc,2010-06-02 20:34:14,16.0,.doc,files/1/2/120114.csv,25130.0,nulL7g==,,214.0,2006-01-03 00:00:00
215,72650.0,120118.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71522.doc,2010-06-02 20:34:14,16.0,.doc,files/1/2/120118.csv,50441.0,mJK+Eg==,,215.0,2006-01-02 00:00:00
216,72651.0,120119.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71523.doc,2010-06-02 20:34:14,16.0,.doc,files/1/2/120119.csv,28923.0,k5yECQ==,,216.0,2006-01-02 00:00:00
217,72652.0,120133.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71524.doc,2010-06-02 20:34:14,16.0,.doc,files/1/2/120133.csv,54805.0,AqZqRA==,,217.0,2006-01-24 00:00:00
218,72653.0,120135.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71525.doc,2010-06-02 20:34:15,16.0,.doc,files/1/2/120135.csv,116169.0,9zUF/Q==,,218.0,2006-01-02 00:00:00
219,72656.0,120213.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71526.doc,2010-06-02 20:34:15,16.0,.doc,files/1/2/120213.csv,56152.0,nx18rw==,,219.0,2006-01-03 00:00:00
220,72657.0,120214.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71527.doc,2010-06-02 20:34:15,16.0,.doc,files/1/2/120214.csv,8795.0,H0KJmg==,,220.0,2006-01-03 00:00:00
221,72658.0,120215.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71528.doc,2010-06-02 20:34:15,16.0,.doc,files/1/2/120215.csv,43414.0,CL7EgA==,,221.0,2006-01-03 00:00:00
222,72659.0,120217.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71529.doc,2010-06-02 20:34:15,16.0,.doc,files/1/2/120217.csv,33437.0,M/7fqw==,,222.0,2006-01-12 00:00:00
223,72662.0,120312.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71530.doc,2010-06-02 20:34:16,16.0,.doc,files/1/2/120312.csv,700.0,JEX0VQ==,,223.0,2006-01-02 00:00:00
224,72663.0,120332.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71531.doc,2010-06-02 20:34:16,16.0,.doc,files/1/2/120332.csv,51190.0,LzUl2g==,,224.0,2006-01-02 00:00:00
225,72664.0,120333.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71532.doc,2010-06-02 20:34:16,16.0,.doc,files/1/2/120333.csv,13826.0,wfZHew==,,225.0,2005-12-27 00:00:00
226,72675.0,120392.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71533.doc,2010-06-02 20:34:17,16.0,.doc,files/1/2/120392.csv,20597.0,geUeSg==,,226.0,2006-01-10 00:00:00
227,72676.0,120393.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71534.doc,2010-06-02 20:34:17,16.0,.doc,files/1/2/120393.csv,2529.0,WX1KAw==,,227.0,2006-01-02 00:00:00
228,72677.0,120474.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71535.doc,2010-06-02 20:34:17,16.0,.doc,files/1/2/120474.csv,3984.0,GMD4rg==,,228.0,2006-01-02 00:00:00
229,72681.0,120592.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71536.doc,2010-06-02 20:34:17,16.0,.doc,files/1/2/120592.csv,49202.0,CTBFOA==,,229.0,2006-02-14 00:00:00
230,72685.0,120637.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71537.doc,2010-06-02 20:34:18,16.0,.doc,files/1/2/120637.csv,21790.0,+eabxg==,,230.0,2006-01-03 00:00:00
231,72696.0,120745.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71538.doc,2010-06-02 20:34:18,16.0,.doc,files/1/2/120745.csv,30805.0,LlzgnQ==,,231.0,2006-03-12 00:00:00
232,72697.0,120751.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71539.doc,2010-06-02 20:34:18,16.0,.doc,files/1/2/120751.csv,5327.0,rWARWQ==,,232.0,2006-03-12 00:00:00
233,72702.0,120796.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71540.doc,2010-06-02 20:34:19,16.0,.doc,files/1/2/120796.csv,15108.0,3ZQrqg==,,233.0,2005-12-29 00:00:00
234,72717.0,120863.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71541.doc,2010-06-02 20:34:20,16.0,.doc,files/1/2/120863.csv,25492.0,yAw1ZA==,,234.0,2006-01-02 00:00:00
235,72718.0,120864.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71542.doc,2010-06-02 20:34:20,16.0,.doc,files/1/2/120864.csv,1436.0,mcAaAQ==,,235.0,2006-01-30 00:00:00
236,72719.0,120865.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71543.doc,2010-06-02 20:34:20,16.0,.doc,files/1/2/120865.csv,27318.0,3Sa2IQ==,,236.0,2006-01-30 00:00:00
237,72720.0,120868.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71544.doc,2010-06-02 20:34:20,16.0,.doc,files/1/2/120868.csv,61488.0,JCfQPA==,,237.0,2006-01-03 00:00:00
238,72721.0,120869.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71545.doc,2010-06-02 20:34:20,16.0,.doc,files/1/2/120869.csv,104611.0,FyC++g==,,238.0,2006-01-30 00:00:00
239,72726.0,120969.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71546.doc,2010-06-02 20:34:21,16.0,.doc,files/1/2/120969.csv,8874.0,G9CFWw==,,239.0,2007-01-29 00:00:00
240,72727.0,121018.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71547.doc,2010-06-02 20:34:21,16.0,.doc,files/1/2/121018.csv,98059.0,Egm1Dg==,,240.0,2006-01-29 00:00:00
241,72728.0,121032.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71548.doc,2010-06-02 20:34:21,16.0,.doc,files/1/2/121032.csv,78324.0,unN0ow==,,241.0,2006-01-26 00:00:00
242,72731.0,121046.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71549.doc,2010-06-02 20:34:21,16.0,.doc,files/1/2/121046.csv,60723.0,1Ejd/A==,,242.0,2006-01-16 00:00:00
243,72732.0,121048.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71550.doc,2010-06-02 20:34:21,16.0,.doc,files/1/2/121048.csv,116108.0,4QdOIg==,,243.0,2006-01-30 00:00:00
244,72736.0,121204.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71551.doc,2010-06-02 20:34:22,16.0,.doc,files/1/2/121204.csv,52079.0,iRvJtw==,,244.0,2006-01-26 00:00:00
245,72738.0,121213.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71552.doc,2010-06-02 20:34:22,16.0,.doc,files/1/2/121213.csv,74892.0,ZAdtjQ==,,245.0,2006-02-12 00:00:00
246,72749.0,121332.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71553.doc,2010-06-02 20:34:23,16.0,.doc,files/1/2/121332.csv,37434.0,l3hUqw==,,246.0,2006-02-12 00:00:00
247,72758.0,121561.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71554.doc,2010-06-02 20:34:23,16.0,.doc,files/1/2/121561.csv,105911.0,//+2UQ==,,247.0,2006-02-20 00:00:00
248,72762.0,121612.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71555.doc,2010-06-02 20:34:24,16.0,.doc,files/1/2/121612.csv,87045.0,YiNt6A==,,248.0,2006-01-30 00:00:00
249,72763.0,121615.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71556.doc,2010-06-02 20:34:24,16.0,.doc,files/1/2/121615.csv,45225.0,Z+1oWw==,,249.0,2007-07-03 00:00:00
250,72764.0,121617.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71557.doc,2010-06-02 20:34:24,16.0,.doc,files/1/2/121617.csv,21769.0,diwYEQ==,,250.0,2006-03-07 00:00:00
251,72765.0,121619.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71558.doc,2010-06-02 20:34:24,16.0,.doc,files/1/2/121619.csv,97488.0,7tYFiA==,,251.0,2006-03-02 00:00:00
252,72766.0,121620.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71559.doc,2010-06-02 20:34:24,16.0,.doc,files/1/2/121620.csv,38774.0,qMMt5g==,,252.0,2006-02-15 00:00:00
253,72767.0,121633.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71560.doc,2010-06-02 20:34:25,16.0,.doc,files/1/2/121633.csv,7004.0,VEEZ+Q==,,253.0,2006-03-01 00:00:00
254,72768.0,121635.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71561.doc,2010-06-02 20:34:25,16.0,.doc,files/1/2/121635.csv,12205.0,LOt82w==,,254.0,2006-02-01 00:00:00
255,72773.0,121713.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71562.doc,2010-06-02 20:34:25,16.0,.doc,files/1/2/121713.csv,93728.0,J2J4fA==,,255.0,2006-02-06 00:00:00
256,72774.0,121714.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71563.doc,2010-06-02 20:34:25,16.0,.doc,files/1/2/121714.csv,48992.0,fl4wZw==,,256.0,2006-02-12 00:00:00
257,72775.0,121719.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71564.doc,2010-06-02 20:34:25,16.0,.doc,files/1/2/121719.csv,52237.0,jJGcww==,,257.0,2006-02-12 00:00:00
258,72776.0,121726.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71565.doc,2010-06-02 20:34:26,16.0,.doc,files/1/2/121726.csv,44364.0,b51c2A==,,258.0,2006-02-12 00:00:00
259,72780.0,121972.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71566.doc,2010-06-02 20:34:26,16.0,.doc,files/1/2/121972.csv,110106.0,YGjTMQ==,,259.0,2006-03-07 00:00:00
260,72781.0,122073.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71567.doc,2010-06-02 20:34:26,16.0,.doc,files/1/2/122073.csv,2621.0,TyFUlA==,,260.0,2006-02-20 00:00:00
261,72814.0,122461.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71568.doc,2010-06-02 20:34:28,16.0,.doc,files/1/2/122461.csv,14976.0,An8Evw==,,261.0,2006-02-22 00:00:00
262,72815.0,122463.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71569.doc,2010-06-02 20:34:28,16.0,.doc,files/1/2/122463.csv,20643.0,Yc70Zw==,,262.0,2006-04-09 00:00:00
263,72816.0,122464.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71570.doc,2010-06-02 20:34:28,16.0,.doc,files/1/2/122464.csv,49291.0,NrPx5g==,,263.0,2006-02-28 00:00:00
264,72817.0,122467.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71571.doc,2010-06-02 20:34:28,16.0,.doc,files/1/2/122467.csv,13095.0,Lu2cOQ==,,264.0,2006-03-08 00:00:00
265,72818.0,122468.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71572.doc,2010-06-02 20:34:29,16.0,.doc,files/1/2/122468.csv,41372.0,RrOmTw==,,265.0,2006-03-01 00:00:00
266,72819.0,122469.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71573.doc,2010-06-02 20:34:29,16.0,.doc,files/1/2/122469.csv,46541.0,r1aXJA==,,266.0,2006-03-21 00:00:00
267,72820.0,122470.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71574.doc,2010-06-02 20:34:29,16.0,.doc,files/1/2/122470.csv,16712.0,DipqzQ==,,267.0,2006-02-22 00:00:00
268,72821.0,122471.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71575.doc,2010-06-02 20:34:29,16.0,.doc,files/1/2/122471.csv,40953.0,4Gegwg==,,268.0,2006-02-22 00:00:00
269,72822.0,122472.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71576.doc,2010-06-02 20:34:29,16.0,.doc,files/1/2/122472.csv,42724.0,efLK5w==,,269.0,2006-03-01 00:00:00
270,72823.0,122473.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71577.doc,2010-06-02 20:34:29,16.0,.doc,files/1/2/122473.csv,60417.0,mgseKA==,,270.0,2006-03-01 00:00:00
271,72824.0,122474.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71578.doc,2010-06-02 20:34:30,16.0,.doc,files/1/2/122474.csv,86482.0,vYftGg==,,271.0,2006-03-01 00:00:00
272,72825.0,122475.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71579.doc,2010-06-02 20:34:30,16.0,.doc,files/1/2/122475.csv,21295.0,pmX60A==,,272.0,2006-02-22 00:00:00
273,72826.0,122479.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71580.doc,2010-06-02 20:34:30,16.0,.doc,files/1/2/122479.csv,48040.0,UcYN3w==,,273.0,2006-03-20 00:00:00
274,72827.0,122480.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71581.doc,2010-06-02 20:34:30,16.0,.doc,files/1/2/122480.csv,28329.0,ahR34g==,,274.0,2006-03-01 00:00:00
275,72828.0,122481.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71582.doc,2010-06-02 20:34:30,16.0,.doc,files/1/2/122481.csv,62944.0,9llWBg==,,275.0,2006-03-01 00:00:00
276,72834.0,122683.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71583.doc,2010-06-02 20:34:31,16.0,.doc,files/1/2/122683.csv,7125.0,x+So+A==,,276.0,2006-03-01 00:00:00
277,72839.0,122729.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71584.doc,2010-06-02 20:34:31,16.0,.doc,files/1/2/122729.csv,13122.0,HrXC9A==,,277.0,2006-03-01 00:00:00
278,72855.0,123023.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71585.doc,2010-06-02 20:34:32,16.0,.doc,files/1/2/123023.csv,16242.0,12PqBQ==,,278.0,2006-03-01 00:00:00
279,72856.0,123031.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71586.doc,2010-06-02 20:34:32,16.0,.doc,files/1/2/123031.csv,40180.0,/uQa+w==,,279.0,2006-03-01 00:00:00
280,72857.0,123033.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71587.doc,2010-06-02 20:34:32,16.0,.doc,files/1/2/123033.csv,62236.0,vtyNCg==,,280.0,2006-03-01 00:00:00
281,72858.0,123042.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71588.doc,2010-06-02 20:34:32,16.0,.doc,files/1/2/123042.csv,43679.0,gUo0pw==,,281.0,2006-03-01 00:00:00
282,72859.0,123044.0,23.0,פרוטוקול ועדה,1.0,DOC,http://fs.knesset.gov.il//16/Committees/16_ptv_71589.doc,2010-06-02 20:34:33,16.0,.doc,files/1/2/123044.csv,32836.0,UjAk5A==,,282.0,2006-03-20 00:00:00
